,subj_idx,response,split_by,rt,trial,feedback,samp,type
11419,4,0.0,1,0.949394833453931,60,1.0,5,simulated
11420,4,0.0,1,0.7223948334538552,61,0.0,5,simulated
11421,4,0.0,1,0.7983948334538806,62,0.0,5,simulated
11422,4,1.0,1,0.4943948334577866,63,1.0,5,simulated
11423,4,1.0,1,0.7723948334578794,64,0.0,5,simulated
11424,4,1.0,1,0.6533948334578397,65,1.0,5,simulated
11425,4,1.0,1,0.6503948334578387,66,1.0,5,simulated
11426,4,0.0,1,0.3833948334537421,67,1.0,5,simulated
11427,4,0.0,1,0.5333948334537921,68,0.0,5,simulated
11428,4,1.0,1,0.4873948334577843,69,1.0,5,simulated
11429,4,1.0,1,0.7703948334578787,70,0.0,5,simulated
11430,4,0.0,1,0.5633948334538021,71,0.0,5,simulated
11431,4,0.0,1,0.6773948334538402,72,0.0,5,simulated
11432,4,0.0,1,0.6473948334538302,73,0.0,5,simulated
11433,4,1.0,1,0.630394833457832,74,0.0,5,simulated
11434,4,0.0,1,0.3313948334537247,75,0.0,5,simulated
11435,4,0.0,1,0.829394833453891,76,0.0,5,simulated
11436,4,1.0,1,0.7063948334578574,77,1.0,5,simulated
11437,4,0.0,1,0.8973948334539137,78,0.0,5,simulated
11438,4,1.0,1,0.3383948334577345,79,1.0,5,simulated
11439,4,1.0,1,0.33339483345773285,80,1.0,5,simulated
11440,4,1.0,1,0.3823948334577492,81,1.0,5,simulated
11441,4,1.0,1,0.3853948334577502,82,1.0,5,simulated
11442,4,1.0,1,0.25339483345770614,83,1.0,5,simulated
11443,4,1.0,1,0.29439483345771983,84,0.0,5,simulated
11444,4,0.0,1,0.4153948334537528,85,0.0,5,simulated
11445,4,0.0,1,0.9353948334539264,86,0.0,5,simulated
11446,4,0.0,1,0.3423948334537284,87,1.0,5,simulated
11447,4,0.0,1,0.4893948334537775,88,1.0,5,simulated
11448,4,0.0,1,0.36439483345373574,89,0.0,5,simulated
11449,4,0.0,1,0.32039483345372105,90,0.0,5,simulated
11450,4,0.0,1,0.799394833453881,91,0.0,5,simulated
11451,4,0.0,1,0.39939483345374743,92,0.0,5,simulated
11452,4,0.0,1,0.3713948334537381,93,1.0,5,simulated
11453,4,0.0,1,0.3013948334537147,94,1.0,5,simulated
11454,4,0.0,1,0.5503948334537978,95,0.0,5,simulated
11455,4,0.0,1,0.9913948334539451,96,0.0,5,simulated
11456,4,1.0,1,0.5043948334577899,97,1.0,5,simulated
11457,4,1.0,1,0.621394833457829,98,1.0,5,simulated
11458,4,1.0,1,0.573394833457813,99,1.0,5,simulated
11459,4,1.0,1,0.5193948334577949,100,1.0,5,simulated
11460,4,0.0,1,0.3343948334537257,101,1.0,5,simulated
11461,4,1.0,1,0.5583948334578079,102,1.0,5,simulated
11462,4,1.0,1,0.597394833457821,103,0.0,5,simulated
11463,4,0.0,1,0.44139483345376146,104,0.0,5,simulated
11464,4,0.0,1,0.5813948334538082,105,0.0,5,simulated
11465,4,0.0,1,0.5413948334537948,106,0.0,5,simulated
11466,4,1.0,1,0.46939483345777827,107,1.0,5,simulated
11467,4,1.0,1,1.136394833458001,108,1.0,5,simulated
11468,4,0.0,1,0.4363948334537598,109,0.0,5,simulated
11469,4,0.0,1,1.0173948334539538,110,0.0,5,simulated
11470,4,0.0,1,1.374394833454073,111,0.0,5,simulated
11471,4,1.0,1,0.37139483345774554,112,1.0,5,simulated
11472,4,1.0,1,1.7373948334582017,113,1.0,5,simulated
11473,4,1.0,1,0.6803948334578487,114,0.0,5,simulated
11474,4,0.0,1,0.3313948334537247,115,0.0,5,simulated
11475,4,1.0,1,2.2123948334583603,116,1.0,5,simulated
11476,4,0.0,1,0.4713948334537715,117,0.0,5,simulated
11477,4,1.0,1,0.9463948334579375,118,0.0,5,simulated
11478,4,0.0,1,0.9063948334539167,119,0.0,5,simulated
11479,4,0.0,1,0.5373948334537935,120,1.0,5,simulated
11480,4,0.0,1,0.6583948334538339,121,0.0,5,simulated
11481,4,1.0,1,2.041394833458303,122,1.0,5,simulated
11482,4,1.0,1,1.2903948334580524,123,1.0,5,simulated
11483,4,1.0,1,0.4883948334577846,124,0.0,5,simulated
11484,4,1.0,1,0.38639483345775055,125,0.0,5,simulated
11485,4,0.0,1,0.8403948334538947,126,0.0,5,simulated
11486,4,1.0,1,1.4053948334580908,127,1.0,5,simulated
11487,4,1.0,1,0.2793948334577148,128,1.0,5,simulated
11488,4,1.0,1,0.5373948334578009,129,1.0,5,simulated
11489,4,1.0,1,0.8313948334578991,130,1.0,5,simulated
11490,4,1.0,1,0.3113948334577255,131,1.0,5,simulated
11491,4,1.0,1,0.36539483345774354,132,0.0,5,simulated
11492,4,1.0,1,0.7983948334578881,133,1.0,5,simulated
11493,4,1.0,1,0.3173948334577275,134,1.0,5,simulated
11494,4,1.0,1,0.5083948334577912,135,1.0,5,simulated
11495,4,1.0,1,1.07339483345798,136,1.0,5,simulated
11496,4,1.0,1,0.3443948334577365,137,1.0,5,simulated
11497,4,0.0,1,0.32339483345372205,138,0.0,5,simulated
11498,4,1.0,1,0.27739483345771415,139,1.0,5,simulated
11499,4,1.0,1,0.6113948334578256,140,1.0,5,simulated
11500,4,1.0,1,0.3353948334577335,141,1.0,5,simulated
11501,4,1.0,1,0.33939483345773486,142,1.0,5,simulated
11502,4,1.0,1,0.3053948334577235,143,1.0,5,simulated
11503,4,1.0,1,0.4793948334577816,144,1.0,5,simulated
11504,4,1.0,1,0.5963948334578206,145,1.0,5,simulated
11505,4,1.0,1,0.6623948334578427,146,1.0,5,simulated
11506,4,1.0,1,0.40439483345775656,147,1.0,5,simulated
11507,4,0.0,1,0.7673948334538703,148,0.0,5,simulated
11508,4,1.0,1,0.5133948334577929,149,0.0,5,simulated
11509,4,1.0,1,0.7393948334578684,150,0.0,5,simulated
11510,4,1.0,1,0.3583948334577412,151,1.0,5,simulated
11511,4,1.0,1,0.6143948334578266,152,1.0,5,simulated
11512,4,1.0,1,1.3993948334580888,153,1.0,5,simulated
11513,4,1.0,1,0.5123948334577926,154,1.0,5,simulated
11514,4,1.0,1,0.3133948334577262,155,1.0,5,simulated
11515,4,1.0,1,0.35739483345774087,156,0.0,5,simulated
11516,4,1.0,1,0.5873948334578176,157,1.0,5,simulated
11517,4,1.0,1,0.7843948334578834,158,1.0,5,simulated
11518,4,1.0,1,0.31539483345772684,159,1.0,5,simulated
11519,4,1.0,1,0.23839483345770113,160,0.0,5,simulated
11520,5,1.0,0,0.5438127394680492,1,0.0,5,simulated
11521,5,0.0,0,1.535812739464373,2,1.0,5,simulated
11522,5,1.0,0,1.8588127394684884,3,0.0,5,simulated
11523,5,0.0,0,0.41381273946399827,4,0.0,5,simulated
11524,5,1.0,0,2.1628127394685897,5,1.0,5,simulated
11525,5,1.0,0,0.28481273946796265,6,1.0,5,simulated
11526,5,0.0,0,1.6038127394643957,7,0.0,5,simulated
11527,5,1.0,0,0.2928127394679653,8,1.0,5,simulated
11528,5,0.0,0,1.3838127394643223,9,0.0,5,simulated
11529,5,1.0,0,0.4458127394680164,10,1.0,5,simulated
11530,5,1.0,0,0.4388127394680141,11,0.0,5,simulated
11531,5,1.0,0,1.1258127394682436,12,1.0,5,simulated
11532,5,1.0,0,0.6968127394681003,13,1.0,5,simulated
11533,5,0.0,0,0.3378127394639729,14,0.0,5,simulated
11534,5,0.0,0,2.626812739464737,15,0.0,5,simulated
11535,5,1.0,0,1.1578127394682542,16,0.0,5,simulated
11536,5,0.0,0,1.322812739464302,17,0.0,5,simulated
11537,5,1.0,0,1.5178127394683745,18,1.0,5,simulated
11538,5,1.0,0,1.0678127394682242,19,0.0,5,simulated
11539,5,1.0,0,0.722812739468109,20,1.0,5,simulated
11540,5,1.0,0,0.6768127394680936,21,1.0,5,simulated
11541,5,1.0,0,0.2928127394679653,22,0.0,5,simulated
11542,5,1.0,0,0.42381273946800907,23,1.0,5,simulated
11543,5,1.0,0,0.39381273946799905,24,1.0,5,simulated
11544,5,0.0,0,1.4198127394643343,25,0.0,5,simulated
11545,5,1.0,0,0.44381273946801575,26,1.0,5,simulated
11546,5,1.0,0,0.6478127394680839,27,0.0,5,simulated
11547,5,1.0,0,0.9468127394681838,28,1.0,5,simulated
11548,5,1.0,0,0.49081273946803144,29,0.0,5,simulated
11549,5,1.0,0,2.1438127394685833,30,0.0,5,simulated
11550,5,1.0,0,0.4928127394680321,31,1.0,5,simulated
11551,5,0.0,0,1.3838127394643223,32,1.0,5,simulated
11552,5,1.0,0,0.282812739467962,33,0.0,5,simulated
11553,5,1.0,0,4.229812739469281,34,1.0,5,simulated
11554,5,1.0,0,0.318812739467974,35,1.0,5,simulated
11555,5,0.0,0,0.496812739464026,36,0.0,5,simulated
11556,5,1.0,0,1.1258127394682436,37,1.0,5,simulated
11557,5,0.0,0,0.8468127394641429,38,0.0,5,simulated
11558,5,1.0,0,0.5128127394680388,39,1.0,5,simulated
11559,5,1.0,0,0.5588127394680542,40,0.0,5,simulated
11560,5,1.0,0,1.2428127394682826,41,1.0,5,simulated
11561,5,0.0,0,0.3708127394639839,42,0.0,5,simulated
11562,5,1.0,0,0.8548127394681531,43,1.0,5,simulated
11563,5,1.0,0,0.2868127394679633,44,0.0,5,simulated
11564,5,1.0,0,0.722812739468109,45,0.0,5,simulated
11565,5,0.0,0,0.26881273946394985,46,0.0,5,simulated
11566,5,0.0,0,0.5888127394640568,47,0.0,5,simulated
11567,5,0.0,0,0.2828127394639545,48,0.0,5,simulated
11568,5,1.0,0,0.3298127394679777,49,1.0,5,simulated
11569,5,0.0,0,0.9678127394641833,50,0.0,5,simulated
11570,5,1.0,0,0.7118127394681053,51,1.0,5,simulated
11571,5,0.0,0,0.9408127394641743,52,0.0,5,simulated
11572,5,1.0,0,0.6618127394680886,53,1.0,5,simulated
11573,5,0.0,0,0.38081273946398725,54,0.0,5,simulated
11574,5,1.0,0,1.321812739468309,55,1.0,5,simulated
11575,5,1.0,0,0.33481273946797935,56,0.0,5,simulated
11576,5,1.0,0,0.35581273946798636,57,1.0,5,simulated
11577,5,1.0,0,0.33781273946798035,58,1.0,5,simulated
11578,5,0.0,0,0.3468127394639759,59,0.0,5,simulated
11579,5,1.0,0,1.0808127394682285,60,1.0,5,simulated
11580,5,1.0,0,0.6238127394680759,61,0.0,5,simulated
11581,5,1.0,0,0.6408127394680816,62,1.0,5,simulated
11582,5,1.0,0,0.5248127394680429,63,1.0,5,simulated
11583,5,1.0,0,0.46481273946802276,64,0.0,5,simulated
11584,5,1.0,0,0.285812739467963,65,1.0,5,simulated
11585,5,1.0,0,1.4748127394683601,66,1.0,5,simulated
11586,5,1.0,0,0.5888127394680642,67,0.0,5,simulated
11587,5,1.0,0,0.9778127394681941,68,1.0,5,simulated
11588,5,1.0,0,0.3238127394679757,69,0.0,5,simulated
11589,5,1.0,0,0.4358127394680131,70,1.0,5,simulated
11590,5,1.0,0,0.6828127394680956,71,1.0,5,simulated
11591,5,1.0,0,0.5438127394680492,72,0.0,5,simulated
11592,5,1.0,0,0.40281273946800206,73,1.0,5,simulated
11593,5,0.0,0,0.3648127394639819,74,0.0,5,simulated
11594,5,1.0,0,0.6258127394680766,75,1.0,5,simulated
11595,5,1.0,0,0.6538127394680859,76,0.0,5,simulated
11596,5,1.0,0,0.5898127394680646,77,0.0,5,simulated
11597,5,1.0,0,0.6768127394680936,78,1.0,5,simulated
11598,5,1.0,0,0.42281273946800874,79,1.0,5,simulated
11599,5,1.0,0,0.4218127394680084,80,0.0,5,simulated
11600,5,1.0,0,0.27581273946795964,81,1.0,5,simulated
11601,5,1.0,0,0.31681273946797334,82,0.0,5,simulated
11602,5,1.0,0,0.48481273946802944,83,1.0,5,simulated
11603,5,1.0,0,0.47081273946802477,84,1.0,5,simulated
11604,5,1.0,0,0.37281273946799204,85,1.0,5,simulated
11605,5,1.0,0,0.4858127394680298,86,1.0,5,simulated
11606,5,1.0,0,0.9088127394681711,87,0.0,5,simulated
11607,5,1.0,0,0.41081273946800473,88,1.0,5,simulated
11608,5,1.0,0,0.6608127394680883,89,1.0,5,simulated
11609,5,1.0,0,0.4098127394680044,90,1.0,5,simulated
11610,5,0.0,0,0.7938127394641252,91,0.0,5,simulated
11611,5,0.0,0,0.915812739464166,92,1.0,5,simulated
11612,5,1.0,0,0.5858127394680632,93,1.0,5,simulated
11613,5,0.0,0,0.3438127394639749,94,0.0,5,simulated
11614,5,1.0,0,1.0698127394682249,95,1.0,5,simulated
11615,5,1.0,0,0.6638127394680893,96,1.0,5,simulated
11616,5,1.0,0,0.26381273946795564,97,1.0,5,simulated
11617,5,1.0,0,0.30781273946797033,98,0.0,5,simulated
11618,5,1.0,0,0.4018127394680017,99,1.0,5,simulated
11619,5,1.0,0,0.27881273946796065,100,0.0,5,simulated
11620,5,1.0,0,0.5598127394680545,101,1.0,5,simulated
11621,5,0.0,0,0.9268127394641696,102,1.0,5,simulated
11622,5,0.0,0,0.3138127394639649,103,0.0,5,simulated
11623,5,0.0,0,0.966812739464183,104,1.0,5,simulated
11624,5,1.0,0,0.3568127394679867,105,1.0,5,simulated
11625,5,1.0,0,0.5738127394680592,106,1.0,5,simulated
11626,5,1.0,0,0.7338127394681127,107,1.0,5,simulated
11627,5,1.0,0,0.7718127394681253,108,1.0,5,simulated
11628,5,0.0,0,2.7858127394647902,109,0.0,5,simulated
11629,5,0.0,0,1.2758127394642862,110,0.0,5,simulated
11630,5,0.0,0,1.6758127394644198,111,1.0,5,simulated
11631,5,1.0,0,1.0588127394682212,112,1.0,5,simulated
11632,5,1.0,0,1.312812739468306,113,0.0,5,simulated
11633,5,0.0,0,0.3448127394639752,114,1.0,5,simulated
11634,5,1.0,0,0.5178127394680405,115,0.0,5,simulated
11635,5,1.0,0,0.8498127394681514,116,1.0,5,simulated
11636,5,0.0,0,0.4178127394639996,117,1.0,5,simulated
11637,5,1.0,0,0.4538127394680191,118,1.0,5,simulated
11638,5,0.0,0,0.8928127394641583,119,0.0,5,simulated
11639,5,0.0,0,0.29781273946395953,120,0.0,5,simulated
11640,5,1.0,0,0.3298127394679777,121,1.0,5,simulated
11641,5,0.0,0,1.5768127394643867,122,0.0,5,simulated
11642,5,1.0,0,0.3538127394679857,123,1.0,5,simulated
11643,5,1.0,0,0.7218127394681086,124,1.0,5,simulated
11644,5,1.0,0,0.38781273946799705,125,1.0,5,simulated
11645,5,1.0,0,0.3948127394679994,126,1.0,5,simulated
11646,5,0.0,0,0.4408127394640073,127,0.0,5,simulated
11647,5,0.0,0,0.5728127394640514,128,0.0,5,simulated
11648,5,0.0,0,0.6748127394640855,129,1.0,5,simulated
11649,5,1.0,0,1.4488127394683514,130,0.0,5,simulated
11650,5,0.0,0,0.43081273946400395,131,0.0,5,simulated
11651,5,1.0,0,1.9278127394685114,132,0.0,5,simulated
11652,5,1.0,0,0.31781273946797367,133,1.0,5,simulated
11653,5,1.0,0,1.8938127394685,134,1.0,5,simulated
11654,5,0.0,0,1.0578127394642134,135,0.0,5,simulated
11655,5,1.0,0,0.273812739467959,136,1.0,5,simulated
11656,5,1.0,0,0.9278127394681774,137,1.0,5,simulated
11657,5,1.0,0,0.309812739467971,138,1.0,5,simulated
11658,5,1.0,0,0.3868127394679967,139,1.0,5,simulated
11659,5,1.0,0,0.9358127394681801,140,0.0,5,simulated
11660,5,1.0,0,1.0978127394682342,141,0.0,5,simulated
11661,5,1.0,0,0.4898127394680311,142,0.0,5,simulated
11662,5,0.0,0,0.41881273946399994,143,0.0,5,simulated
11663,5,1.0,0,0.743812739468116,144,1.0,5,simulated
11664,5,1.0,0,0.47681273946802677,145,1.0,5,simulated
11665,5,1.0,0,0.32581273946797634,146,1.0,5,simulated
11666,5,0.0,0,1.3268127394643032,147,0.0,5,simulated
11667,5,1.0,0,1.797812739468468,148,0.0,5,simulated
11668,5,1.0,0,0.6248127394680763,149,1.0,5,simulated
11669,5,0.0,0,0.8188127394641336,150,1.0,5,simulated
11670,5,0.0,0,0.5108127394640307,151,1.0,5,simulated
11671,5,1.0,0,0.8078127394681374,152,0.0,5,simulated
11672,5,1.0,0,1.6668127394684242,153,1.0,5,simulated
11673,5,1.0,0,0.6288127394680776,154,1.0,5,simulated
11674,5,1.0,0,0.2718127394679583,155,1.0,5,simulated
11675,5,1.0,0,1.7428127394684496,156,0.0,5,simulated
11676,5,1.0,0,1.2488127394682846,157,1.0,5,simulated
11677,5,1.0,0,1.9428127394685164,158,0.0,5,simulated
11678,5,1.0,0,0.31681273946797334,159,1.0,5,simulated
11679,5,0.0,0,1.8238127394644692,160,1.0,5,simulated
11680,5,0.0,1,0.8427234855192967,1,1.0,5,simulated
11681,5,0.0,1,1.8327234855196273,2,0.0,5,simulated
11682,5,1.0,1,2.019723485523697,3,1.0,5,simulated
11683,5,1.0,1,1.4407234855235038,4,1.0,5,simulated
11684,5,0.0,1,0.43172348551915934,5,1.0,5,simulated
11685,5,1.0,1,0.9877234855233525,6,1.0,5,simulated
11686,5,0.0,1,0.6037234855192168,7,0.0,5,simulated
11687,5,1.0,1,2.031723485523701,8,1.0,5,simulated
11688,5,1.0,1,0.3867234855231518,9,1.0,5,simulated
11689,5,1.0,1,0.8167234855232954,10,1.0,5,simulated
11690,5,1.0,1,0.25672348552310836,11,1.0,5,simulated
11691,5,0.0,1,1.5287234855195257,12,1.0,5,simulated
11692,5,0.0,1,0.25272348551909957,13,0.0,5,simulated
11693,5,1.0,1,0.3377234855231354,14,0.0,5,simulated
11694,5,0.0,1,0.7667234855192713,15,0.0,5,simulated
11695,5,1.0,1,1.0317234855233672,16,1.0,5,simulated
11696,5,1.0,1,0.7767234855232821,17,1.0,5,simulated
11697,5,1.0,1,0.41872348552316246,18,1.0,5,simulated
11698,5,1.0,1,0.4017234855231568,19,1.0,5,simulated
11699,5,1.0,1,0.42972348552316614,20,1.0,5,simulated
11700,5,1.0,1,0.668723485523246,21,1.0,5,simulated
11701,5,0.0,1,1.499723485519516,22,0.0,5,simulated
11702,5,0.0,1,0.3157234855191206,23,0.0,5,simulated
11703,5,1.0,1,0.4227234855231638,24,1.0,5,simulated
11704,5,1.0,1,0.8007234855232901,25,0.0,5,simulated
11705,5,0.0,1,0.4917234855191794,26,0.0,5,simulated
11706,5,0.0,1,0.9057234855193177,27,0.0,5,simulated
11707,5,0.0,1,1.1107234855193862,28,1.0,5,simulated
11708,5,0.0,1,2.40972348551982,29,1.0,5,simulated
11709,5,0.0,1,0.9517234855193331,30,0.0,5,simulated
11710,5,1.0,1,0.42172348552316347,31,1.0,5,simulated
11711,5,1.0,1,0.7497234855232731,32,0.0,5,simulated
11712,5,1.0,1,0.8947234855233215,33,0.0,5,simulated
11713,5,0.0,1,0.3267234855191243,34,0.0,5,simulated
11714,5,0.0,1,0.4947234855191804,35,1.0,5,simulated
11715,5,0.0,1,0.2447234855190969,36,0.0,5,simulated
11716,5,0.0,1,0.4917234855191794,37,1.0,5,simulated
11717,5,0.0,1,0.8307234855192926,38,0.0,5,simulated
11718,5,1.0,1,0.3077234855231254,39,1.0,5,simulated
11719,5,1.0,1,0.3587234855231424,40,0.0,5,simulated
11720,5,1.0,1,0.7647234855232781,41,0.0,5,simulated
11721,5,0.0,1,0.6057234855192175,42,1.0,5,simulated
11722,5,0.0,1,0.8577234855193017,43,0.0,5,simulated
11723,5,1.0,1,1.0287234855233662,44,1.0,5,simulated
11724,5,0.0,1,0.39072348551914565,45,1.0,5,simulated
11725,5,0.0,1,1.1567234855194015,46,0.0,5,simulated
11726,5,1.0,1,0.4587234855231758,47,0.0,5,simulated
11727,5,0.0,1,0.28472348551911025,48,0.0,5,simulated
11728,5,0.0,1,0.5707234855192058,49,0.0,5,simulated
11729,5,0.0,1,1.3637234855194706,50,1.0,5,simulated
11730,5,0.0,1,0.397723485519148,51,1.0,5,simulated
11731,5,0.0,1,0.3267234855191243,52,0.0,5,simulated
11732,5,1.0,1,0.43072348552316647,53,1.0,5,simulated
11733,5,1.0,1,0.3407234855231364,54,1.0,5,simulated
11734,5,0.0,1,1.0867234855193781,55,0.0,5,simulated
11735,5,1.0,1,0.6377234855232357,56,0.0,5,simulated
11736,5,1.0,1,0.24672348552310502,57,1.0,5,simulated
11737,5,1.0,1,0.7517234855232737,58,1.0,5,simulated
11738,5,1.0,1,0.9547234855233415,59,1.0,5,simulated
11739,5,1.0,1,0.8967234855233222,60,1.0,5,simulated
11740,5,1.0,1,0.7247234855232647,61,1.0,5,simulated
11741,5,1.0,1,0.8847234855233181,62,1.0,5,simulated
11742,5,1.0,1,1.3647234855234784,63,0.0,5,simulated
11743,5,1.0,1,0.6127234855232273,64,0.0,5,simulated
11744,5,1.0,1,0.6427234855232373,65,0.0,5,simulated
11745,5,1.0,1,0.593723485523221,66,0.0,5,simulated
11746,5,1.0,1,0.4577234855231755,67,1.0,5,simulated
11747,5,1.0,1,0.32172348552313007,68,1.0,5,simulated
11748,5,1.0,1,0.7897234855232864,69,0.0,5,simulated
11749,5,1.0,1,0.722723485523264,70,1.0,5,simulated
11750,5,1.0,1,1.2607234855234437,71,1.0,5,simulated
11751,5,0.0,1,0.3387234855191283,72,0.0,5,simulated
11752,5,1.0,1,0.3897234855231528,73,1.0,5,simulated
11753,5,1.0,1,0.3987234855231558,74,1.0,5,simulated
11754,5,1.0,1,0.6427234855232373,75,0.0,5,simulated
11755,5,1.0,1,0.42172348552316347,76,1.0,5,simulated
11756,5,1.0,1,1.4017234855234908,77,1.0,5,simulated
11757,5,0.0,1,0.48472348551917704,78,0.0,5,simulated
11758,5,1.0,1,0.8747234855233148,79,0.0,5,simulated
11759,5,0.0,1,1.235723485519428,80,1.0,5,simulated
11760,5,1.0,1,0.48872348552318584,81,1.0,5,simulated
11761,5,0.0,1,0.41972348551915534,82,0.0,5,simulated
11762,5,1.0,1,0.49472348552318784,83,1.0,5,simulated
11763,5,1.0,1,1.3917234855234875,84,0.0,5,simulated
11764,5,1.0,1,0.5677234855232123,85,1.0,5,simulated
11765,5,1.0,1,0.40072348552315645,86,0.0,5,simulated
11766,5,1.0,1,0.737723485523269,87,1.0,5,simulated
11767,5,1.0,1,0.6137234855232276,88,1.0,5,simulated
11768,5,0.0,1,0.7347234855192606,89,1.0,5,simulated
11769,5,0.0,1,0.8607234855193027,90,0.0,5,simulated
11770,5,1.0,1,0.5447234855232046,91,1.0,5,simulated
11771,5,1.0,1,0.668723485523246,92,1.0,5,simulated
11772,5,1.0,1,0.3167234855231284,93,1.0,5,simulated
11773,5,0.0,1,0.4387234855191617,94,0.0,5,simulated
11774,5,1.0,1,0.31272348552312706,95,1.0,5,simulated
11775,5,1.0,1,0.3757234855231481,96,0.0,5,simulated
11776,5,1.0,1,0.5287234855231993,97,0.0,5,simulated
11777,5,1.0,1,0.614723485523228,98,1.0,5,simulated
11778,5,1.0,1,0.32372348552313074,99,1.0,5,simulated
11779,5,0.0,1,0.44972348551916536,100,0.0,5,simulated
11780,5,1.0,1,0.9137234855233278,101,0.0,5,simulated
11781,5,1.0,1,1.063723485523378,102,0.0,5,simulated
11782,5,1.0,1,0.6037234855232243,103,0.0,5,simulated
11783,5,1.0,1,1.4407234855235038,104,0.0,5,simulated
11784,5,0.0,1,0.7387234855192619,105,0.0,5,simulated
11785,5,0.0,1,0.7037234855192502,106,0.0,5,simulated
11786,5,0.0,1,1.7507234855195999,107,0.0,5,simulated
11787,5,1.0,1,1.1437234855234046,108,1.0,5,simulated
11788,5,0.0,1,0.6867234855192446,109,1.0,5,simulated
11789,5,0.0,1,1.020723485519356,110,1.0,5,simulated
11790,5,0.0,1,0.6687234855192385,111,0.0,5,simulated
11791,5,1.0,1,0.3397234855231361,112,0.0,5,simulated
11792,5,0.0,1,0.409723485519152,113,1.0,5,simulated
11793,5,0.0,1,0.3897234855191453,114,1.0,5,simulated
11794,5,0.0,1,0.2657234855191039,115,1.0,5,simulated
11795,5,0.0,1,0.7067234855192512,116,1.0,5,simulated
11796,5,0.0,1,0.3427234855191296,117,0.0,5,simulated
11797,5,0.0,1,1.8007234855196166,118,0.0,5,simulated
11798,5,0.0,1,0.34972348551913196,119,1.0,5,simulated
11799,5,1.0,1,0.5587234855232093,120,1.0,5,simulated
11800,5,1.0,1,0.5797234855232163,121,1.0,5,simulated
11801,5,0.0,1,0.28472348551911025,122,1.0,5,simulated
11802,5,0.0,1,1.289723485519446,123,0.0,5,simulated
11803,5,0.0,1,1.226723485519425,124,0.0,5,simulated
11804,5,1.0,1,0.23672348552310168,125,1.0,5,simulated
11805,5,1.0,1,0.36872348552314577,126,1.0,5,simulated
11806,5,1.0,1,0.3527234855231404,127,1.0,5,simulated
11807,5,1.0,1,0.626723485523232,128,1.0,5,simulated
11808,5,1.0,1,0.3787234855231491,129,1.0,5,simulated
11809,5,1.0,1,0.7357234855232684,130,1.0,5,simulated
11810,5,1.0,1,0.5007234855231899,131,1.0,5,simulated
11811,5,1.0,1,0.3547234855231411,132,0.0,5,simulated
11812,5,1.0,1,0.9237234855233312,133,0.0,5,simulated
11813,5,0.0,1,0.3157234855191206,134,0.0,5,simulated
11814,5,1.0,1,1.1037234855233913,135,1.0,5,simulated
11815,5,1.0,1,0.5327234855232006,136,0.0,5,simulated
11816,5,1.0,1,1.1187234855233963,137,1.0,5,simulated
11817,5,1.0,1,0.32072348552312974,138,1.0,5,simulated
11818,5,1.0,1,0.3457234855231381,139,1.0,5,simulated
11819,5,0.0,1,0.27872348551910825,140,1.0,5,simulated
11820,5,1.0,1,0.5777234855232156,141,0.0,5,simulated
11821,5,0.0,1,0.4297234855191587,142,0.0,5,simulated
11822,5,1.0,1,0.5507234855232066,143,0.0,5,simulated
11823,5,0.0,1,0.3127234855191196,144,0.0,5,simulated
11824,5,0.0,1,0.4447234855191637,145,0.0,5,simulated
11825,5,0.0,1,0.3597234855191353,146,1.0,5,simulated
11826,5,0.0,1,0.5567234855192011,147,0.0,5,simulated
11827,5,1.0,1,0.8317234855233004,148,0.0,5,simulated
11828,5,1.0,1,0.617723485523229,149,0.0,5,simulated
11829,5,1.0,1,0.5417234855232036,150,1.0,5,simulated
11830,5,1.0,1,0.3307234855231331,151,1.0,5,simulated
11831,5,1.0,1,1.2397234855234367,152,1.0,5,simulated
11832,5,1.0,1,0.5837234855232176,153,0.0,5,simulated
11833,5,1.0,1,0.599723485523223,154,1.0,5,simulated
11834,5,1.0,1,0.32072348552312974,155,0.0,5,simulated
11835,5,1.0,1,2.135723485523736,156,0.0,5,simulated
11836,5,1.0,1,0.4527234855231738,157,1.0,5,simulated
11837,5,0.0,1,1.4507234855194997,158,0.0,5,simulated
11838,5,1.0,1,0.5857234855232183,159,0.0,5,simulated
11839,5,0.0,1,0.4887234855191784,160,0.0,5,simulated
11840,6,1.0,0,0.6057507368593573,1,1.0,5,simulated
11841,6,0.0,0,0.2777507368552403,2,0.0,5,simulated
11842,6,1.0,0,0.30975073685925847,3,1.0,5,simulated
11843,6,1.0,0,0.7267507368593977,4,1.0,5,simulated
11844,6,1.0,0,1.2197507368595624,5,1.0,5,simulated
11845,6,1.0,0,0.31475073685926014,6,1.0,5,simulated
11846,6,1.0,0,0.4777507368593146,7,1.0,5,simulated
11847,6,1.0,0,0.652750736859373,8,1.0,5,simulated
11848,6,1.0,0,0.8237507368594301,9,0.0,5,simulated
11849,6,1.0,0,0.35275073685927283,10,0.0,5,simulated
11850,6,1.0,0,0.30875073685925813,11,1.0,5,simulated
11851,6,1.0,0,0.4197507368592952,12,1.0,5,simulated
11852,6,1.0,0,0.3717507368592792,13,0.0,5,simulated
11853,6,1.0,0,0.6027507368593563,14,1.0,5,simulated
11854,6,1.0,0,0.3967507368592875,15,0.0,5,simulated
11855,6,1.0,0,0.586750736859351,16,1.0,5,simulated
11856,6,1.0,0,0.631750736859366,17,1.0,5,simulated
